measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,America,Both,All Ages,Diabetes and kidney diseases,Number,2001,327067.18083252176,329391.21505274257,325042.1340234047
Deaths,America,Both,All Ages,Diabetes and kidney diseases,Percent,2001,0.05920024509138766,0.05960282739581648,0.05886252335469008
Deaths,America,Both,All Ages,Diabetes and kidney diseases,Rate,2001,39.09817189025313,39.37599092788854,38.856094320662876
Deaths,Asia,Both,All Ages,Chronic respiratory diseases,Number,2001,2719432.8740330418,2798237.7999088033,2488033.566985987
Deaths,Asia,Both,All Ages,Chronic respiratory diseases,Percent,2001,0.1026758708258948,0.1054322951383472,0.09415076563003266
Deaths,Asia,Both,All Ages,Chronic respiratory diseases,Rate,2001,72.56700476924452,74.6698834563676,66.39220458262302
Deaths,Asia,Both,All Ages,Digestive diseases,Number,2001,1039942.8922322473,1093386.6253075358,991010.8123167518
Deaths,Asia,Both,All Ages,Digestive diseases,Percent,2001,0.039264561138582336,0.041314760011913185,0.037437000643817504
Deaths,Asia,Both,All Ages,Digestive diseases,Rate,2001,27.75047015903745,29.176595315496623,26.444736706116874
Deaths,Asia,Both,All Ages,Neglected tropical diseases and malaria,Number,2001,181198.56623526075,279840.5437999746,122315.67960305752
Deaths,Asia,Both,All Ages,Neglected tropical diseases and malaria,Percent,2001,0.006841604062281622,0.010577091888623658,0.004597897452139695
Deaths,Asia,Both,All Ages,Neglected tropical diseases and malaria,Rate,2001,4.835213012878609,7.467435681339037,3.263946166814116
Deaths,Asia,Both,All Ages,Neurological disorders,Number,2001,784912.730428722,807879.496230213,765950.9552582984
Deaths,Asia,Both,All Ages,Neurological disorders,Percent,2001,0.02963559473084638,0.03047423315481371,0.02894803548786557
Deaths,Asia,Both,All Ages,Neurological disorders,Rate,2001,20.945089837054656,21.557949017865813,20.439102267968277
Deaths,Asia,Both,All Ages,Mental disorders,Number,2001,111.13632716751415,137.77633800838598,99.86112595298509
Deaths,Asia,Both,All Ages,Mental disorders,Percent,2001,4.1961868287945625e-06,5.194635063991478e-06,3.7673446139666372e-06
Deaths,Asia,Both,All Ages,Mental disorders,Rate,2001,0.0029656295107004364,0.0036765078016123493,0.0026647551673321186
Deaths,Asia,Both,All Ages,Substance use disorders,Number,2001,87939.30918193412,91609.69931706644,79062.86449774439
Deaths,Asia,Both,All Ages,Substance use disorders,Percent,2001,0.0033202706368693873,0.0034549797731871367,0.0029891802151604373
Deaths,Asia,Both,All Ages,Substance use disorders,Rate,2001,2.3466261402310047,2.4445690683262034,2.1097616785698343
Deaths,Asia,Both,All Ages,Diabetes and kidney diseases,Number,2001,915647.6750283008,948227.6759362652,888416.0474771564
Deaths,Asia,Both,All Ages,Diabetes and kidney diseases,Percent,2001,0.034571337740773894,0.035759965061462465,0.033592565305821644
Deaths,Asia,Both,All Ages,Diabetes and kidney diseases,Rate,2001,24.433700804015157,25.303085411315223,23.70703545211491
Deaths,America,Both,All Ages,Self-harm and interpersonal violence,Number,2001,240559.10782482196,242428.18161911733,237467.87939040334
Deaths,America,Both,All Ages,Self-harm and interpersonal violence,Percent,2001,0.04354196801774214,0.043861608322393116,0.04298562133365166
Deaths,America,Both,All Ages,Self-harm and interpersonal violence,Rate,2001,28.7568484357254,28.980280723547487,28.38731768558015
Deaths,Asia,Both,All Ages,Neoplasms,Number,2001,3561723.171789032,3648891.7443374908,3502824.629003763
Deaths,Asia,Both,All Ages,Neoplasms,Percent,2001,0.1344777527546511,0.13757939726655352,0.13248254069749849
Deaths,Asia,Both,All Ages,Neoplasms,Rate,2001,95.04319259428141,97.36925192828933,93.47150796988356
Deaths,Asia,Both,All Ages,HIV/AIDS and sexually transmitted infections,Number,2001,265636.7911413994,324645.0826625072,226151.9421453505
Deaths,Asia,Both,All Ages,HIV/AIDS and sexually transmitted infections,Percent,2001,0.010029659033248206,0.012250860572357549,0.008517635055076663
Deaths,Asia,Both,All Ages,HIV/AIDS and sexually transmitted infections,Rate,2001,7.088414085785781,8.663027312361471,6.034776302419639
Deaths,Asia,Both,All Ages,Respiratory infections and tuberculosis,Number,2001,2572458.075864701,2666903.171151295,2472661.465964609
Deaths,Asia,Both,All Ages,Respiratory infections and tuberculosis,Percent,2001,0.09712611315559841,0.10061994058902606,0.09319094598608167
Deaths,Asia,Both,All Ages,Respiratory infections and tuberculosis,Rate,2001,68.6450396486922,71.16527015172707,65.98200606704897
Deaths,Asia,Both,All Ages,Enteric infections,Number,2001,1421430.1019539924,1869914.3710698648,1146663.2127397358
Deaths,Asia,Both,All Ages,Enteric infections,Percent,2001,0.05366773683340753,0.07067627183646963,0.043313865806925936
Deaths,Asia,Both,All Ages,Enteric infections,Rate,2001,37.930307444827065,49.89793510963373,30.598260255711857
Deaths,Asia,Both,All Ages,Other infectious diseases,Number,2001,843033.6916389726,1059128.0648469396,699539.960624524
Deaths,Asia,Both,All Ages,Other infectious diseases,Percent,2001,0.03182951397889094,0.0398757383052351,0.026448524699479378
Deaths,Asia,Both,All Ages,Other infectious diseases,Rate,2001,22.49602500063612,28.262419001725505,18.666950798322986
Deaths,Asia,Both,All Ages,Maternal and neonatal disorders,Number,2001,1772019.1750770663,1841318.3187666296,1700722.7584994228
Deaths,Asia,Both,All Ages,Maternal and neonatal disorders,Percent,2001,0.06690436553939709,0.06934653435409907,0.06424924226491127
Deaths,Asia,Both,All Ages,Maternal and neonatal disorders,Rate,2001,47.28564001592904,49.13486061579896,45.383122968635014
Deaths,Europe,Both,All Ages,Cardiovascular diseases,Number,2001,4144185.8121596836,4160842.914004182,4133225.9497094164
Deaths,Europe,Both,All Ages,Cardiovascular diseases,Percent,2001,0.47115487168483855,0.4729428885936922,0.46999407650429226
Deaths,Europe,Both,All Ages,Cardiovascular diseases,Rate,2001,506.81071251510906,508.8477827713406,505.4703827255543
Deaths,Europe,Both,All Ages,Chronic respiratory diseases,Number,2001,350984.1531905074,354483.1067528447,347695.60044788383
Deaths,Europe,Both,All Ages,Chronic respiratory diseases,Percent,2001,0.03990358226189427,0.04028583859253571,0.03952664127638343
Deaths,Europe,Both,All Ages,Chronic respiratory diseases,Rate,2001,42.92339601136084,43.35129843378176,42.521224430699036
Deaths,Europe,Both,All Ages,Digestive diseases,Number,2001,353130.01923683315,356148.1061917757,350590.99966458674
Deaths,Europe,Both,All Ages,Digestive diseases,Percent,2001,0.04014754350350831,0.0404790987778766,0.0398675951604983
Deaths,Europe,Both,All Ages,Digestive diseases,Rate,2001,43.18582340945419,43.55491853920897,42.875315537262665
Deaths,Asia,Both,All Ages,Cardiovascular diseases,Number,2001,6802532.540827051,6969592.038931405,6670147.85659558
Deaths,Asia,Both,All Ages,Cardiovascular diseases,Percent,2001,0.25683879037484164,0.2633639636536509,0.2519440851019035
Deaths,Asia,Both,All Ages,Cardiovascular diseases,Rate,2001,181.52292562421226,185.9808431229098,177.9902919991161
Deaths,Asia,Both,All Ages,Unintentional injuries,Number,2001,1111425.906219216,1163127.6023910837,1021400.282493772
Deaths,Asia,Both,All Ages,Unintentional injuries,Percent,2001,0.041963382834065734,0.043866566658669455,0.03849494545612253
Deaths,Asia,Both,All Ages,Unintentional injuries,Rate,2001,29.657966485364973,31.037606067024406,27.255667855890067
Deaths,Asia,Both,All Ages,Self-harm and interpersonal violence,Number,2001,646710.3333945376,669228.5238558166,584703.0035065718
Deaths,Asia,Both,All Ages,Self-harm and interpersonal violence,Percent,2001,0.0244172404133391,0.025195459076959824,0.02213356448856329
Deaths,Asia,Both,All Ages,Self-harm and interpersonal violence,Rate,2001,17.257212816642163,17.85810193959189,15.602571421859396
Deaths,Europe,Both,All Ages,Neoplasms,Number,2001,1848734.5429411256,1858704.080939302,1822858.0309063464
Deaths,Europe,Both,All Ages,Neoplasms,Percent,2001,0.21018364937137926,0.21123750114549897,0.2072464033462912
Deaths,Europe,Both,All Ages,Neoplasms,Rate,2001,226.08987951507953,227.30909817112493,222.92532703211148
Deaths,Europe,Both,All Ages,Neurological disorders,Number,2001,552572.687247956,562177.0597939863,548664.6214599193
Deaths,Europe,Both,All Ages,Neurological disorders,Percent,2001,0.06282231480335553,0.06394832257317541,0.06238405089515308
Deaths,Europe,Both,All Ages,Neurological disorders,Rate,2001,67.57654459382962,68.75110556043303,67.09861003771509
Deaths,Europe,Both,All Ages,Mental disorders,Number,2001,87.51830550247229,93.13065541561174,81.96198911704315
Deaths,Europe,Both,All Ages,Mental disorders,Percent,2001,9.950015684542305e-06,1.0589410848697251e-05,9.325332332211405e-06
Deaths,Europe,Both,All Ages,Mental disorders,Rate,2001,0.010702998557564155,0.011389357516184315,0.010023492185529366
Deaths,Europe,Both,All Ages,HIV/AIDS and sexually transmitted infections,Number,2001,21842.485161712804,22110.015909911846,21610.319800158588
Deaths,Europe,Both,All Ages,HIV/AIDS and sexually transmitted infections,Percent,2001,0.0024832855339802255,0.0025134907571454077,0.0024564825601079985
Deaths,Europe,Both,All Ages,HIV/AIDS and sexually transmitted infections,Rate,2001,2.6712135916848214,2.7039311037028972,2.642821068365679
Deaths,Global,Both,All Ages,Chronic respiratory diseases,Number,2002,3550457.6700940104,3629812.740542076,3330580.379512423
Deaths,Global,Both,All Ages,Chronic respiratory diseases,Percent,2002,0.06960866621865644,0.07108584620458792,0.06547114747842832
Deaths,Global,Both,All Ages,Chronic respiratory diseases,Rate,2002,55.916407516106446,57.16617610087763,52.4535446048661
Deaths,Global,Both,All Ages,Digestive diseases,Number,2002,1961517.3850360515,2028243.7865016446,1872566.3266407594
Deaths,Global,Both,All Ages,Digestive diseases,Percent,2002,0.03845639638796386,0.03960640657011857,0.03674936035961655
Deaths,Global,Both,All Ages,Digestive diseases,Rate,2002,30.892075231726178,31.94295402063865,29.491178757979878
Deaths,Europe,Both,All Ages,Transport injuries,Number,2001,145703.79420605267,146996.07758148102,144567.00247134574
Deaths,Europe,Both,All Ages,Transport injuries,Percent,2001,0.016565137137935174,0.016700415427602932,0.016441225891312385
Deaths,Europe,Both,All Ages,Transport injuries,Rate,2001,17.818757918878546,17.976796937387434,17.67973465709387
Deaths,Global,Both,All Ages,HIV/AIDS and sexually transmitted infections,Number,2002,1893384.5727440037,2036222.12271473,1773698.4176859122
Deaths,Global,Both,All Ages,HIV/AIDS and sexually transmitted infections,Percent,2002,0.03712030442599662,0.03988567911741376,0.03480964690937735
Deaths,Global,Both,All Ages,HIV/AIDS and sexually transmitted infections,Rate,2002,29.819046779808406,32.06860539869875,27.93410110741372
Deaths,Europe,Both,All Ages,Self-harm and interpersonal violence,Number,2001,255453.73956383002,257129.34977277485,253868.58767105525
Deaths,Europe,Both,All Ages,Self-harm and interpersonal violence,Percent,2001,0.029042689572238493,0.029236507038964278,0.028838882883661134
Deaths,Europe,Both,All Ages,Self-harm and interpersonal violence,Rate,2001,31.240561507430108,31.445479250597216,31.046706309657697
Deaths,Europe,Both,All Ages,Unintentional injuries,Number,2001,284100.8460729187,286740.4388269837,281887.81398067874
Deaths,Europe,Both,All Ages,Unintentional injuries,Percent,2001,0.032299575454371864,0.03259299559575471,0.032064219456774255
Deaths,Europe,Both,All Ages,Unintentional injuries,Rate,2001,34.743942176020575,35.06674958502055,34.47330074672084
Deaths,Global,Both,All Ages,Respiratory infections and tuberculosis,Number,2002,4444968.599319357,4599313.523877865,4271005.569158035
Deaths,Global,Both,All Ages,Respiratory infections and tuberculosis,Percent,2002,0.08714518653661542,0.09009334857030499,0.08368617900862829
Deaths,Global,Both,All Ages,Respiratory infections and tuberculosis,Rate,2002,70.00412304289127,72.43491211336837,67.26436704772131
Deaths,Global,Both,All Ages,Enteric infections,Number,2002,2286025.230968551,2877921.033635153,1903835.7285809806
Deaths,Global,Both,All Ages,Enteric infections,Percent,2002,0.04481802774390846,0.05650059432608801,0.03733379445428557
Deaths,Global,Both,All Ages,Enteric infections,Rate,2002,36.00277211685629,45.32458073543419,29.98364276801497
Deaths,Global,Both,All Ages,Other infectious diseases,Number,2002,1506872.3507800663,1969006.1342278537,1200739.2479080553
Deaths,Global,Both,All Ages,Other infectious diseases,Percent,2002,0.029543024730350607,0.03858890504439782,0.023530450374085944
Deaths,Global,Both,All Ages,Other infectious diseases,Rate,2002,23.73183861638332,31.010016069360095,18.910526851833218
Deaths,Global,Both,All Ages,Maternal and neonatal disorders,Number,2002,2860700.7052635336,2969686.3116712174,2755283.7070709565
Deaths,Global,Both,All Ages,Maternal and neonatal disorders,Percent,2002,0.05608521518195142,0.05818215367194439,0.05402631176868678
Deaths,Global,Both,All Ages,Maternal and neonatal disorders,Rate,2002,45.05337657296828,46.7697985522002,43.39315685546216
Deaths,Africa,Both,All Ages,Neoplasms,Number,2000,436482.9195888998,465635.44450185494,410716.90467995935
Deaths,Africa,Both,All Ages,Neoplasms,Percent,2000,0.0453750754356837,0.04791897654725176,0.043141258312936026
Deaths,Africa,Both,All Ages,Neoplasms,Rate,2000,53.52290715735264,57.09768136796337,50.36339744484181
Deaths,Africa,Both,All Ages,Skin and subcutaneous diseases,Number,2000,8665.995237443145,13937.587369066317,5950.466371478292
Deaths,Africa,Both,All Ages,Skin and subcutaneous diseases,Percent,2000,0.0009008895990298359,0.0014446823846252202,0.0006141364918083741
Deaths,Africa,Both,All Ages,Skin and subcutaneous diseases,Rate,2000,1.062651567114209,1.7090707591825716,0.7296648845813866
Deaths,Africa,Both,All Ages,Cardiovascular diseases,Number,2000,1103825.8386427297,1149574.7339840538,1058939.002241076
Deaths,Africa,Both,All Ages,Cardiovascular diseases,Percent,2000,0.1147550007170856,0.11882515779106277,0.11073647416626468
Deaths,Africa,Both,All Ages,Cardiovascular diseases,Rate,2000,135.35459287892883,140.9644661821299,129.85042795175175
Deaths,Africa,Both,All Ages,Chronic respiratory diseases,Number,2000,171006.15668539377,180723.00732811418,159763.40416507464
Deaths,Africa,Both,All Ages,Chronic respiratory diseases,Percent,2000,0.0177782136233227,0.018743373698818122,0.016636857527352864
Deaths,Africa,Both,All Ages,Chronic respiratory diseases,Rate,2000,20.969312284266454,22.160823043271712,19.59069064219883
Deaths,Europe,Both,All Ages,Respiratory infections and tuberculosis,Number,2001,273794.39537877904,276939.8617106718,271161.18672515027
Deaths,Europe,Both,All Ages,Respiratory infections and tuberculosis,Percent,2001,0.031127819107105884,0.03147868652535538,0.0308289876226169
Deaths,Europe,Both,All Ages,Respiratory infections and tuberculosis,Rate,2001,33.483520984366436,33.86819389844799,33.16149431509144
Deaths,Europe,Both,All Ages,Enteric infections,Number,2001,12055.3738324992,13365.043651067852,10903.666921868866
Deaths,Europe,Both,All Ages,Enteric infections,Percent,2001,0.001370572209199509,0.0015205740111868522,0.0012404986272769067
Deaths,Europe,Both,All Ages,Enteric infections,Rate,2001,1.4743046954501515,1.6344699785706025,1.3334573911925875
Deaths,Europe,Both,All Ages,Other infectious diseases,Number,2001,25477.423990684376,28018.318793343606,21467.81691109785
Deaths,Europe,Both,All Ages,Other infectious diseases,Percent,2001,0.002896525881927042,0.003187736824845424,0.0024398474143705624
Deaths,Europe,Both,All Ages,Other infectious diseases,Rate,2001,3.1157462505377476,3.4264834529052703,2.625393763217241
Deaths,Europe,Both,All Ages,Maternal and neonatal disorders,Number,2001,59364.26622198366,64260.18672702468,55171.799840063424
Deaths,Europe,Both,All Ages,Maternal and neonatal disorders,Percent,2001,0.0067490990618997385,0.007307568683355728,0.006272636601166558
Deaths,Europe,Both,All Ages,Maternal and neonatal disorders,Rate,2001,7.259917249275319,7.858660904131881,6.747202093506447
Deaths,Europe,Both,All Ages,Substance use disorders,Number,2001,117666.019708628,119202.67147052051,112143.97283219706
Deaths,Europe,Both,All Ages,Substance use disorders,Percent,2001,0.013377521244866528,0.013554794304792183,0.01275092034526723
Deaths,Europe,Both,All Ages,Substance use disorders,Rate,2001,14.389895142338947,14.577819045762206,13.714579739305096
Deaths,Europe,Both,All Ages,Diabetes and kidney diseases,Number,2001,219130.29913581786,221340.63685934606,216975.88533861734
Deaths,Europe,Both,All Ages,Diabetes and kidney diseases,Percent,2001,0.024913024369810202,0.025150968315132496,0.02467639476068994
Deaths,Europe,Both,All Ages,Diabetes and kidney diseases,Rate,2001,26.79840819704868,27.068720120146672,26.53493545690081
Deaths,Global,Both,All Ages,Neglected tropical diseases and malaria,Number,2002,1058323.2861600735,1376865.9707002763,810997.4357831397
Deaths,Global,Both,All Ages,Neglected tropical diseases and malaria,Percent,2002,0.020748672758507912,0.027036769099943576,0.015998090133309283
Deaths,Global,Both,All Ages,Neglected tropical diseases and malaria,Rate,2002,16.667607855509157,21.684358994399048,12.772455645856684
Deaths,Global,Both,All Ages,Neurological disorders,Number,2002,1891689.2233225724,1926163.7613390468,1867402.6133022367
Deaths,Global,Both,All Ages,Neurological disorders,Percent,2002,0.03708767069587924,0.03778280609288437,0.03659988660353175
Deaths,Global,Both,All Ages,Neurological disorders,Rate,2002,29.792346602552517,30.335288526039157,29.40985507349681
Deaths,Global,Both,All Ages,Mental disorders,Number,2002,263.3695182460835,298.3420144281963,246.65849921550273
Deaths,Global,Both,All Ages,Mental disorders,Percent,2002,5.163551355171553e-06,5.846138163086162e-06,4.835452122710895e-06
Deaths,Global,Both,All Ages,Mental disorders,Rate,2002,0.004147825063121712,0.004698609364775617,0.0038846420492826433
Deaths,Global,Both,All Ages,Substance use disorders,Number,2002,277203.40884484194,282554.07542800385,263301.6524174254
Deaths,Global,Both,All Ages,Substance use disorders,Percent,2002,0.00543473482948017,0.005538265584435317,0.005160990957780005
Deaths,Global,Both,All Ages,Substance use disorders,Rate,2002,4.365695978967013,4.449964003246546,4.146756239413816
Deaths,Global,Both,All Ages,Diabetes and kidney diseases,Number,2002,1736201.8665874493,1779368.4148453448,1699903.0898470301
Deaths,Global,Both,All Ages,Diabetes and kidney diseases,Percent,2002,0.03403909947597869,0.034896890479588924,0.03338683800252195
Deaths,Global,Both,All Ages,Diabetes and kidney diseases,Rate,2002,27.34356528738949,28.023398291394404,26.7718932999582
Deaths,Global,Both,All Ages,Neoplasms,Number,2002,7133298.391260773,7233499.286369967,7050450.882070178
Deaths,Global,Both,All Ages,Neoplasms,Percent,2002,0.139852272953219,0.14171716401456483,0.13826703591168146
Deaths,Global,Both,All Ages,Neoplasms,Rate,2002,112.34281798074863,113.92088892399569,111.03804673263141
Deaths,Global,Both,All Ages,Musculoskeletal disorders,Number,2002,85557.56074096533,90098.33524069736,77287.17153162953
Deaths,Global,Both,All Ages,Musculoskeletal disorders,Percent,2002,0.0016774054404182519,0.0017637211037233888,0.0015100553925520039
Deaths,Global,Both,All Ages,Musculoskeletal disorders,Rate,2002,1.3474520405559924,1.4189650174615973,1.2172010993206372
Deaths,Global,Both,All Ages,Other non-communicable diseases,Number,2002,1166207.1128457275,1274744.8090181442,1099878.6903042316
Deaths,Global,Both,All Ages,Other non-communicable diseases,Percent,2002,0.022864019450231372,0.025022399439831276,0.0215660159248397
Deaths,Global,Both,All Ages,Other non-communicable diseases,Rate,2002,18.366677828421203,20.07604563786068,17.32206683757038
Deaths,Global,Both,All Ages,Skin and subcutaneous diseases,Number,2002,62658.79730630237,77244.49001031053,39364.88605637807
Deaths,Global,Both,All Ages,Skin and subcutaneous diseases,Percent,2002,0.001228464314183348,0.0015194388176357262,0.0007697264940451433
Deaths,Global,Both,All Ages,Skin and subcutaneous diseases,Rate,2002,0.9868178049720402,1.2165289050400006,0.6199603586585642
Deaths,America,Both,All Ages,Nutritional deficiencies,Number,2000,38917.68295799138,40193.46235221129,37994.38805788454
Deaths,America,Both,All Ages,Nutritional deficiencies,Percent,2000,0.007110748189058882,0.00734527134666398,0.0069503112287431865
Deaths,America,Both,All Ages,Nutritional deficiencies,Rate,2000,4.712261875689397,4.866736812125414,4.600466747431426
Deaths,America,Both,All Ages,Neoplasms,Number,2000,1093940.294272029,1104883.549194945,1077526.5131925843
Deaths,America,Both,All Ages,Neoplasms,Percent,2000,0.19987744069603483,0.20172803486398314,0.19697332155433997
Deaths,America,Both,All Ages,Neoplasms,Rate,2000,132.45734974877294,133.78238965479395,130.46992323882208
Deaths,Africa,Both,All Ages,Transport injuries,Number,2000,223016.93841601955,246882.44906410092,202200.76802414178
Deaths,Africa,Both,All Ages,Transport injuries,Percent,2000,0.023185531733942753,0.02572383855526279,0.021025828693054
Deaths,Africa,Both,All Ages,Transport injuries,Rate,2000,27.34703777320772,30.273501681310105,24.79449354924253
Deaths,Africa,Both,All Ages,Unintentional injuries,Number,2000,225953.92729697694,248555.34449943426,202241.6323167168
Deaths,Africa,Both,All Ages,Unintentional injuries,Percent,2000,0.023490473576146344,0.025733674789508096,0.02111989155195095
Deaths,Africa,Both,All Ages,Unintentional injuries,Rate,2000,27.70718057867122,30.47863737631882,24.799504457205675
Deaths,Global,Both,All Ages,Nutritional deficiencies,Number,2002,499175.44918469456,536387.6536960916,456647.87246874836
Deaths,Global,Both,All Ages,Nutritional deficiencies,Percent,2002,0.009786545403955226,0.010490803731347722,0.008947866513495035
Deaths,Global,Both,All Ages,Nutritional deficiencies,Rate,2002,7.861549251454056,8.447606877083167,7.191779455196107
Deaths,Asia,Both,All Ages,Nutritional deficiencies,Number,2000,256267.9804805204,275810.81203881337,234309.1494586786
Deaths,Asia,Both,All Ages,Nutritional deficiencies,Percent,2000,0.009686719142205527,0.010442027760652166,0.008861457594984214
Deaths,Asia,Both,All Ages,Nutritional deficiencies,Rate,2000,6.924513685529901,7.452572650702474,6.331172973811384
Deaths,America,Both,All Ages,Skin and subcutaneous diseases,Number,2001,11441.903719361546,17729.512875005992,6529.703193135126
Deaths,America,Both,All Ages,Skin and subcutaneous diseases,Percent,2001,0.0020710226545534905,0.0032026363512307867,0.0011821295707357725
Deaths,America,Both,All Ages,Skin and subcutaneous diseases,Rate,2001,1.367784799540615,2.119416384587961,0.7805719216085475
Deaths,America,Both,All Ages,Transport injuries,Number,2001,168698.42289185242,170786.3808764502,166716.48263306642
Deaths,America,Both,All Ages,Transport injuries,Percent,2001,0.030534942883264554,0.030899417212770165,0.030194352861299175
Deaths,America,Both,All Ages,Transport injuries,Rate,2001,20.16649887968339,20.416096959116604,19.929574341070314
Deaths,America,Both,All Ages,Unintentional injuries,Number,2001,160706.0750206797,163260.60274543858,159178.37739489976
Deaths,America,Both,All Ages,Unintentional injuries,Percent,2001,0.029088297577138402,0.029549417099266055,0.02883719321814052
Deaths,America,Both,All Ages,Unintentional injuries,Rate,2001,19.211079904051527,19.51645253063795,19.028456309054814
Deaths,America,Both,All Ages,Transport injuries,Number,2000,168339.21695576343,170570.8233984547,166237.15175345153
Deaths,America,Both,All Ages,Transport injuries,Percent,2000,0.030757783497017254,0.031141581617931954,0.030393265686623587
Deaths,America,Both,All Ages,Transport injuries,Rate,2000,20.382983105656944,20.65319225384256,20.128459173084693
Deaths,America,Both,All Ages,Unintentional injuries,Number,2000,159446.31538072723,161844.12073090984,157839.46778811334
Deaths,America,Both,All Ages,Unintentional injuries,Percent,2000,0.029132921182458006,0.02956561576234431,0.028871220711168783
Deaths,America,Both,All Ages,Unintentional injuries,Rate,2000,19.30620571627496,19.596538692911466,19.111644116631656
Deaths,America,Both,All Ages,Cardiovascular diseases,Number,2000,1739055.6474671615,1749384.8946369337,1732341.980196319
Deaths,America,Both,All Ages,Cardiovascular diseases,Percent,2000,0.3177486647773125,0.3197097676340993,0.3165241644984966
Deaths,America,Both,All Ages,Cardiovascular diseases,Rate,2000,210.5697206102327,211.8204147405905,209.75681100406197
Deaths,Asia,Both,All Ages,Transport injuries,Number,2001,823212.5203359878,849693.1024167346,800050.1652250988
Deaths,Asia,Both,All Ages,Transport injuries,Percent,2001,0.03108147296568243,0.03201850122663993,0.03025540528513848
Deaths,Asia,Both,All Ages,Transport injuries,Rate,2001,21.967104781199865,22.673728777877546,21.349026376011626
Deaths,Europe,Both,All Ages,Neglected tropical diseases and malaria,Number,2001,903.8926754772524,1897.6217155651775,638.2313665375988
Deaths,Europe,Both,All Ages,Neglected tropical diseases and malaria,Percent,2001,0.00010276343402099317,0.00021566309352762913,7.252253568242548e-05
Deaths,Europe,Both,All Ages,Neglected tropical diseases and malaria,Rate,2001,0.11054101134936345,0.2320685069013681,0.07805212128165756
Deaths,Asia,Both,All Ages,Musculoskeletal disorders,Number,2001,45260.556580575205,48658.82500508385,38972.091095237374
Deaths,Asia,Both,All Ages,Musculoskeletal disorders,Percent,2001,0.0017088806400769496,0.0018390527103063518,0.0014730745765608635
Deaths,Asia,Both,All Ages,Musculoskeletal disorders,Rate,2001,1.2077602858313266,1.298441752295609,1.0399550389274124
Deaths,Asia,Both,All Ages,Other non-communicable diseases,Number,2001,612731.6987480808,659056.3106939679,581288.2231956464
Deaths,Asia,Both,All Ages,Other non-communicable diseases,Percent,2001,0.023134455266250437,0.024843086893053215,0.021923548868477947
Deaths,Asia,Both,All Ages,Other non-communicable diseases,Rate,2001,16.350506213958127,17.58666040188079,15.511449342151161
